,x,y,cluster
92,0.8723188816368014,0.1956282116688292,6
93,-0.5325720736879138,0.5615113023988653,6
94,0.3693589031091585,0.75632239595993,5
95,-0.7030820127541074,0.2401056945558903,6
96,-0.6226628943695245,0.49395681826150384,6
97,0.6785145295003051,0.17416483816366873,6
98,-0.1957536331624438,-0.5783645101576045,5
99,0.15075523372797578,0.8522077982060089,7
100,-0.6791696489088218,-0.2267915789831686,6
101,0.44232890007960374,-0.5417858642116222,5
102,0.790080892689241,0.19493147329197066,6
103,-0.39303430051911203,-0.5653044497668533,5
104,-0.5808120743666837,-0.30460673538992633,3
105,-0.7040537035775353,0.4082747316335993,5
106,0.09349757618241193,0.42571809045433223,6
107,-0.21311320229438638,-0.6868667251642627,6
108,0.2125173510832468,-0.31525631064763715,5
109,-0.7947936380444656,-0.08972327659231125,6
110,-0.35133956874341377,-0.6697120548935819,5
111,0.7365125433724343,-0.2828775044933051,5
112,-0.3125451334289392,0.5401146353887845,5
113,0.8143122798327302,0.42492373050660814,7
114,0.8669161221639032,-0.12310578213397694,5
115,0.20452173998828832,0.7336712999462233,6
116,-0.2745818770833353,-0.6431971499053721,5
117,-0.7142464734336674,0.13487605615874945,5
118,0.3241983586224248,0.7159395037326313,6
119,-0.49389083037423587,0.6114178947905614,6
120,-0.23683464930603246,0.14450646649914003,6
121,0.453731338644216,0.7269911140927919,6
122,-0.7878867248149819,-0.08290695081344653,5
123,0.8128836159354861,0.26144979505841337,6
124,-0.034822360738035435,-0.8087028335888625,6
125,0.49703174310295023,0.15814393015910136,7
126,-0.6840308792839476,-0.007202541158952294,5
127,0.2970379415381769,-0.760671664253936,5
128,-0.5639077753427955,-0.5094925528119799,5
129,-0.6841133899619366,-0.33458404387065227,5
130,0.743590727635948,0.470017697522445,6
131,0.11642256028539466,-0.29605550368380035,5
132,-0.007968805761998208,0.6951150275459561,6
133,0.5010090174316021,0.7118340694297982,7
134,-0.5977053512395409,0.4386660396854091,6
135,0.7540947063386529,0.2601730476033492,6
136,-0.5639077733767808,-0.5094925525230064,5
137,0.8840054002185392,-0.03512095383418305,6
138,-0.5894712011910603,-0.4784451278968222,5
139,-0.6016767367460668,-0.47989999553135704,5
140,0.10354557571434093,-0.700739622478801,5
141,-0.18387488700844062,0.6360447989858409,5
142,0.16553718335748765,-0.5319563470225006,5
143,-0.6172967000699293,-0.4430105012917229,4
144,0.7540947063363117,0.26017304760741516,6
145,0.8988459549227203,0.0004210993245118588,5
146,-0.10440299327387498,-0.7085702512512602,6
147,-0.7557167665957221,-0.2182570883540191,5
148,0.7245121759866867,0.5016474776323803,5
149,0.001955848868484683,-0.30499596837298476,5
150,-0.4265286167075813,0.6757926738476886,6
151,0.06703703030759275,0.6877740890788729,6
152,-0.7392353231001679,0.13349174566775468,7
153,0.75818958043956,0.23325246742421607,6
154,-0.4734875983912846,-0.5354303000011198,4
155,0.35335378201929557,-0.05505755115086264,6
156,0.5565710262648655,-0.5278743290317215,6
157,0.5893670697981256,0.6264894209809977,8
158,0.7250289495751295,-0.2997786894861479,5
159,0.38709797556181097,-0.49539324497468085,5
160,-0.4378829663481148,0.6603336477681743,6
161,-0.03482236154831201,-0.8087028334638846,6
162,0.018441143047482195,0.8552715428152258,8
163,-0.581031236781069,-0.36746115759202785,5
164,-0.2641028000586026,-0.7276724153560501,6
165,-0.597705351257306,0.43866603966892476,6
166,0.5648417274998576,0.5121992096653638,6
167,-0.7835443106719235,0.17569944075974175,5
168,0.018441143035329222,0.855271542815918,8
169,0.6666037596921397,0.6084131625823368,7
170,0.6887737915866875,0.47958023691181645,6
171,-0.42716161500387717,-0.36766161136126985,4
172,0.45762866263905755,0.7134917312719371,6
173,0.001559686278780133,-0.6012768587411021,5
174,-0.38121006708592836,-0.4295479968666285,6
175,0.884001451547391,0.03596962243374621,6
176,-0.6858339135395296,-0.2099844765191742,6
177,0.6231250967657267,0.2089911134116641,6
178,-0.08139946343898831,-0.7096925357478042,5
179,-0.6716368358299705,0.26622708055567174,5
180,0.6857943486076694,0.48692016252001047,6
181,0.8957764653088086,0.05325403715016987,6
182,-0.7872242048735777,-0.03804477821263124,4
183,-0.8079954267890224,0.09793143474033099,5
184,0.08911587743171297,0.5180556835267234,7
185,-0.7723854536251051,0.13101429712483534,6
186,0.22731798086499438,-0.7559051329806268,5
187,-0.16236206668917935,-0.2113549333152927,5
188,0.4105729183977005,-0.7040947001079566,5
189,-0.7947936380444658,-0.08972327659230869,6
190,-0.01904303003683839,-0.6855435318305523,5
191,0.5548952989730009,0.28245978601380173,5
192,0.5583333790321955,0.6833094083858462,7
193,-0.5325720736878924,0.5615113023988879,6
194,-0.707011506108556,-0.2644943073717786,5
195,-0.512905782215347,-0.23871538895767871,5
196,-0.7430016054556393,0.09799540723076774,5
197,-0.6812093374982832,0.407432837273145,5
198,0.841656769465621,-0.2717183450487881,5
199,-0.7771347501729404,0.23464479525364065,6
200,-0.6812093374982938,0.4074328372731309,5
201,0.5007256096979835,-0.08495423003109458,6
202,-0.01026114180544075,-0.7866771959508156,6
203,-0.7066939515453172,0.38224574569842473,5
204,0.43367275683662915,0.6755493080058185,7
205,-0.5325720736877073,0.561511302399091,6
206,-0.10397921185402831,-0.4210747188132444,5
207,0.6587256904673938,0.49949351725053864,7
208,-0.6886189045809739,-0.41387245980667914,5
209,-0.07761616949608394,-0.6883506725935832,5
210,-0.44845567943890086,0.6516626587769377,6
211,0.34117833352280724,0.7880005640523106,7
212,0.7208217875485968,0.48915538794663643,6
213,0.4371836237420918,-0.656934639381503,5
214,0.5919293476947305,-0.3992821861412976,5
215,-0.6705575150037412,0.4481552367300613,5
216,-0.1359426427055776,-0.3105776157007592,6
217,-0.6579849197104753,-0.33873307876707365,5
218,0.07703182845869548,-0.6743798399852284,5
219,0.6929892733838334,-0.07265921126298759,5
220,-0.43797616403377454,-0.6358775218737506,5
221,0.09774399623174872,-0.6507706832225483,5
222,-0.3681837767654372,0.7455901782265706,6
223,-0.6332937937837779,0.5254126516786667,5
224,-0.7341497550058735,-0.031122040566867078,5
225,-0.7733198873292065,-0.1816681269369631,5
226,0.830091632304401,0.3984864770041192,7
227,0.04494492583098089,-0.7155831801003364,5
228,0.554353281430826,0.6474505460538031,7
229,0.5669766016400598,0.6973284414292499,7
230,0.18831035631349513,0.6768410152129151,5
231,0.36363601875340834,-0.6861302991714435,5
232,-0.01517156746416415,0.4388967046961261,6
233,-0.7730830074769302,-0.029621468783936244,5
234,0.4710704287056155,-0.04885369643140759,3
235,0.01532096124599138,0.24055610100500313,4
236,-0.49099398629689145,-0.05183427040079722,6
237,0.7625683844520892,0.4281960198496521,6
238,0.38829417728730786,0.7871995049536316,7
239,0.5569982335746357,-0.6014126466206463,6
240,-0.724055474360239,-0.15825905609465665,5
241,-0.3702594003316612,-0.6077313095130766,5
242,0.6782179805879802,-0.41832657005416546,5
243,0.45762866263420604,0.7134917312749173,6
244,-0.41820824879407253,0.26953241555364543,5
245,-0.13649426585703817,-0.7849137863128822,6
246,0.5633993780107225,-0.2849872627671949,6
247,-0.5652890988478737,-0.5383113163321731,6
248,0.35291730518214165,0.25340909353737323,6
249,0.8861882013828343,-0.07697568416075208,6
250,-0.3361643445928218,-0.676044712280835,5
251,0.6476611289568694,0.3802234786387243,5
252,-0.7842375286478727,0.1011597063013759,6
253,-0.010261133616732756,-0.7866771974153304,6
254,-0.5521529591041703,0.6054945769747667,7
255,-0.12904062936944116,0.21350993758066095,7
256,-0.33431708107629365,-0.3486092688364327,6
257,-0.4432569329069316,0.5014449373577848,6
258,0.5007260830747536,-0.08495576069956366,6
259,-0.6072232772742941,-0.478651737684519,6
260,-0.5939974498856266,0.31631367431518514,5
261,-0.5738560219703365,-0.5245873272208992,5
262,0.3881300120642345,-0.6564053998715752,5
263,-0.7835443106719802,0.1756994407596536,5
264,-0.7392353231001665,0.13349174566775707,7
265,0.16893455094937168,-0.44476526757172413,4
266,-0.5637147941965266,0.5351601599109497,7
267,0.7435907276352948,0.47001769752359457,6
268,0.060246500007888254,-0.7958486804264329,5
269,-0.7557167665952216,-0.21825708835704705,5
270,0.8750786731973169,-0.060587806779859664,7
271,0.5139717389140872,-0.4939497512044547,6
272,0.47107053876132077,-0.04885408409029199,3
273,-0.7932818669383734,0.1401255857453615,6
274,-0.44174419156602696,0.42939448369298494,6
275,0.8772815256683804,0.21063059616867516,7
276,0.1798105622436698,-0.7002650871278203,5
277,-0.7722314600783792,-0.030896487499803324,5
278,-0.22481444743207715,0.7689377714981265,6
279,0.6101692331472204,0.14140322916428702,5
280,0.48416273338161714,-0.31607703971837203,6
281,0.8236097154222859,0.3114062550519261,7
282,-0.1320678309176153,-0.5679877608109652,5
283,-0.778580600286165,0.09097212474757119,5
284,0.5751067232947739,-0.24968126784697628,5
285,-0.13594264266871053,-0.3105776161330719,6
286,-0.7601013079805605,-0.15801960385368113,3
287,-0.5325720736878955,0.5615113023988857,6
288,0.8850591751300882,0.13286548226971343,6
289,-0.6390107889213382,-0.4666000792122217,5
290,-0.4737336344635744,0.30731858273764745,6
291,-0.5247402207589079,-0.5975942598972553,5
292,-0.6257789144672736,0.5040767956060151,6
293,-0.6477537868225167,-0.39992781305508646,5
294,-0.7385111126155808,-0.22683762504451016,3
295,-0.5743692665545135,-0.41126515108992767,5
296,-0.6804380849824391,-0.37875963685588315,5
297,0.11043230143848572,0.29399406381855736,7
298,-0.5894712011911217,-0.4784451278967963,5
299,-0.21207799088156273,-0.7037037987524827,5
300,-0.616463246770365,-0.4527598787203174,5
301,0.5139717382409323,-0.493949741480727,6
302,0.2065383000451569,-0.5353092571729001,6
303,-0.46716115734161173,0.11211751450950454,6
304,-0.792323759778779,0.028861034060322532,6
305,0.0019558489352855847,-0.3049959684461002,5
306,0.19346972222039152,0.17260227413903112,6
307,0.4988132681779433,-0.5941722536307189,5
308,0.9099597829181464,0.07282044558263784,8
309,-0.06790220435706361,-0.4079391220233497,5
310,0.3159738558460738,-0.4373650435586265,6
311,-0.19482673613871068,-0.39056785003374306,5
312,0.9068736509304608,0.06188652047522567,7
313,-0.236834658867782,0.1445066371924631,6
314,-0.016316890363428906,0.42147836656765647,5
315,0.08587969975541968,-0.7773746716777629,5
316,-0.5799594455316885,0.11097835895121395,5
317,-0.4492143978757391,0.5550369146542956,7
318,0.6666037596922031,0.6084131625822686,7
319,-0.07827016165876807,0.8138620847258612,6
320,0.15552807870319915,-0.49539160810915417,5
321,0.38709797556183284,-0.4953932449747229,5
322,-0.02142107417126876,0.8484403870697673,6
323,0.4356993111177306,0.7712013217971091,8
324,0.4582031288828088,0.5793058202305,6
325,0.6782179805824362,-0.41832657006845614,5
326,0.8547161402116309,-0.05771435603568285,6
327,-0.31254513342542084,0.5401146353635117,5
328,0.4704633596193871,-0.6145827975744907,5
329,0.7742684827137974,0.2815468303911137,6
330,-0.7786511584305206,0.14605059789782993,6
331,0.04073391501045984,-0.7992999602543386,5
332,-0.6543645274689317,-0.05167275800109392,5
333,0.7917388093850576,0.42592251804826986,7
334,-0.09419610499580491,-0.7748755575821664,5
335,0.8143122798371154,0.42492373049861093,7
336,-0.7545471539915604,0.06746058624520652,4
337,0.2905725423955969,0.6764873051492687,6
338,0.28516284945361103,0.8323348119994746,7
339,-0.5743692780250247,-0.41126514875302794,5
340,-0.6791696489007543,-0.22679157897971142,6
341,-0.23472215542436636,0.5928925822914355,7
342,-0.49250610231635067,-0.4177251478108521,5
343,0.503213857049257,-0.36850238259184803,6
344,0.3653533565363591,-0.6037529042780468,6
345,-0.6858339135395262,-0.20998447651916066,6
346,0.18880431828539473,0.7596006970860911,6
347,0.6973711701384864,-0.44649332750875004,6
348,0.8097401247970064,-0.278377067709926,6
349,0.8480676545968547,0.17295422532027285,5
350,0.16132998360790674,0.4586413386305303,5
351,-0.5367543343476853,-0.5625086711768892,6
352,0.8486934373751606,0.0066690273220558535,6
353,-0.5090717287960448,0.6197362241502038,6
354,0.5010090174315218,0.7118340694298709,7
355,0.22777644028247968,-0.6304983596315694,6
356,0.6494654381130601,-0.4045170699648409,5
357,-0.714246473436091,0.13487605614992101,5
358,0.880938339514293,-0.030131246572809117,7
359,-0.0997514198313674,-0.1848622649824342,6
360,0.5061423666944308,-0.22913866157085983,5
361,-0.5316447106904171,-0.5512088094068822,6
362,0.7008077896172634,0.5270902656614949,5
363,0.5013055585972239,-0.16138322596611934,6
364,-0.6174239358823812,0.4516378135643894,7
365,0.44771620153043395,0.76887385962772,7
366,0.36903380560038124,0.0845145966290439,6
367,-0.2641028000741879,-0.7276724153458448,6
368,-0.16017882720978788,0.6889652622866578,5
369,-0.6090321147125389,0.0584180712847271,5
370,-0.40901253391401576,-0.025094501180993753,5
371,0.03443350686282257,0.7002079390485475,5
372,-0.35299721886903634,0.5807215978543531,5
373,0.43927880909826994,-0.5759998115238973,5
374,0.8081849446854122,0.19151304335332286,5
375,-0.5443720577740895,0.07570002627268287,6
376,-0.5576831772522316,-0.46450675200983305,6
377,-0.12142515975349975,-0.6843823088223066,5
378,0.8411828980829302,0.04079808124552714,5
379,0.14360654898322484,-0.7813366774619439,5
380,0.48416197134275607,-0.31607612488447034,6
381,-0.5762481760246992,-0.17490887525893323,5
382,-0.029007915421169397,0.5123025912692062,6
383,0.686287701765951,0.5755234935082884,6
384,-0.5067961611174423,-0.591235339783431,5
385,-0.7979673550068139,0.006125559409366084,6
386,0.7893584238534254,-0.1191573182983753,5
387,0.8588667581142003,-0.1601140677408775,5
388,-0.07942187708989232,-0.7782029011548127,5
389,-0.48169562935315274,0.20339471495583253,6
390,0.7625683844497937,0.4281960198537549,6
391,-0.0430635089641912,0.8283162227607264,6
392,0.2813770655446055,0.32929234506644056,6
393,0.006408968329804584,-0.702860777399052,6
394,0.8667568877911539,-0.07849213654569727,5
395,0.8592523685633621,0.1605300706647089,6
396,-0.19820339279257737,-0.7565757243055143,6
397,0.14308028723415872,0.8404178096511719,8
398,0.1183438246932707,-0.12008180158587449,5
399,-0.6067759460086071,-0.4562533112378751,6
400,-0.21479356116650508,-0.5572098821633171,5
401,-0.11957987905580975,-0.0024510123250246394,5
402,-0.409012513357571,-0.025094308458432073,5
403,0.04527136888942414,-0.7716192939853354,5
404,-0.5325720736876829,0.5615113023991166,6
405,-0.6966853545249996,-0.013622837360568173,5
406,0.6655381984577051,-0.2492992271942643,5
407,0.8782143165543154,0.014124706608497005,6
408,0.39711216113716485,-0.6971776230523933,5
409,0.8820783361349296,-0.004052687386720813,6
410,0.14308028722700059,0.8404178096534405,8
411,0.2970379415376221,-0.7606716642542615,5
412,-0.7109357157950955,0.34588376881994704,6
413,-0.4432569329500555,0.5014449372936829,6
414,-0.09970141458495999,0.8261815269519964,7
415,0.067037030816544,0.6877740885401383,6
416,-0.2914066157048913,0.22341970457378507,6
417,-0.6945090282626049,0.14176657035014054,5
418,-0.26410280014985726,-0.7276724152962906,6
419,-0.3343927548102603,-0.17398087200042175,6
420,-0.7201729844169606,0.3662016916151754,5
421,-0.32094736523950396,-0.7307455865677983,5
422,-0.38156065985244203,-0.6374159675613381,5
423,-0.5979552791952683,0.5634911926387214,6
424,0.034216023793726624,-0.7615410490932,5
425,0.5669038726138496,-0.5862543837033534,6
426,0.7608916222263253,0.5074773544568942,7
427,0.8161744826781926,0.3793566712904078,7
428,-0.5872690235238165,0.5363113476518327,6
429,-0.21311320229674996,-0.6868667251633699,6
430,-0.004153747944057158,-0.18595749422365213,7
431,0.593345133126028,0.6475183451473793,6
432,0.3163107227045375,-0.46014189804531974,6
433,0.02671955490762076,0.00894645705058151,6
434,-0.7629100517467391,0.11021452705035308,5
435,0.758189580421932,0.233252467466576,6
436,-0.5972817313793222,0.5556859518594501,6
437,0.46611016255447707,0.4299443500112147,7
438,-0.8042002185258202,0.04073866493214638,4
439,0.7312786762459184,0.14189088494535593,7
440,-0.7771347501728232,0.23464479525384727,6
441,0.753548107597983,0.5006080180007217,6
442,-0.7878867248149815,-0.08290695081344626,5
443,-0.3343170810709496,-0.3486092688331601,6
444,0.814383535441909,0.11750546405551913,6
445,0.07713118209601647,-0.27370626313626695,5
446,0.42696201977250425,0.2995491154934618,6
447,0.8820515949389024,-0.10143948784383769,6
448,0.5548953029881629,0.2824597679513842,5
449,0.4476899819777816,-0.47199884099285644,6
450,-0.1821806025540776,0.5847325203352973,7
451,-0.5989464407197055,0.5490345808410916,6
452,-0.5808120743754239,-0.30460673540661526,3
453,0.11061795238409981,0.8362526330527247,6
454,0.6655381793077,-0.24929916560684742,5
455,0.6929865142143002,-0.07265245385641089,5
456,0.36368214514922387,0.7977532462264951,5
457,0.7900808931773011,0.1949314672318785,6
458,-0.18387488696808663,0.636044798936016,5
459,-0.3139485795393572,-0.3981053564506486,5
460,-0.18960206161293702,-0.7095851122860595,5
461,-0.53723951990707,-0.5966944171613995,5
462,0.8834945334979253,0.16795459883570027,6
463,-0.016316719669824398,0.42147797790645997,5
464,-0.04683304118050288,-0.6911313217552075,5
465,0.8671006966581191,-0.032709731162900185,5
466,0.7386119887905862,-0.4156732729136653,5
467,-0.7062536198136063,0.37590461700670225,6
468,-0.5541072518075325,-0.5591789943708808,3
469,0.11071461279395736,0.6289208677375802,6
470,0.10242933035693462,-0.788945216153337,5
471,0.2045217399849126,0.7336712999487777,6
472,0.8300916323033903,0.39848647700604134,7
473,-0.8064527857153873,-0.0053946097435738525,6
474,0.38192966833670744,0.7928338007579646,7
475,0.2813769834802716,0.32929258862594185,6
476,0.2064963258468351,-0.5347887331575919,6
477,0.8957764653084382,0.05325403715283415,6
478,-0.6804380849821613,-0.37875963685640546,5
479,-0.2282673919184245,-0.5045266486545841,4
